OPPORTUNITY_ID,REGIONAL_OFFICE,PRODUCT_NAME,ESTIMATED_DEAL_VALUE,ESTIMATED_DEAL_SIZE_BAND,DEAL_AGE_DAYS,PIPELINE_STATUS,AGE_BUCKET,BASE_WIN_RATE_BY_SIZE,AGE_MULTIPLIER,ADJUSTED_CLOSE_PROBABILITY,EXPECTED_REVENUE_90D,IS_AT_RISK_FLAG
BJE7KCZ1,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
TK9J8AOZ,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
XARW0KTX,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
0C34Z5UZ,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
OA3RDG12,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
847RHYQE,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
P0B49XCI,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
DOP1NORG,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
BUOI3TBI,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
F22C6LKO,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
D8ZJ6F45,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
HP50ZWIZ,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
X3KQZM1K,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
WA3U0EVI,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
Q9CASEJL,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
OIBR7UA7,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
J5IXJWVU,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
KFSKQ291,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
ZT1234V3,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
JQBN7PXK,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
J5IF7CT6,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
AAQ5H36J,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
37PEZCGO,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
X9NUTLTR,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
L5PS6S68,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
JLZCOLIE,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
TN4KM3D1,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
OIIFWY81,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
WE2CEE8A,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
NT38RBZY,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
0XVL2UMH,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
UFZFCBOS,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
2BD1SDBX,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
AE3YDLK3,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
C54CWZIT,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
D00AN5HY,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
E6798P2J,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
MR08TTTT,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
7UVKZD60,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
0RLU8I9Q,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
ZT163LH3,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
8Y3OMER4,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
OQ1P1OLH,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
UY93W9NZ,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
NVH71LD4,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
XVQ3OA99,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
DJDJ5A58,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
22TUMCKT,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
ARBTXSEH,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
P4D8H19O,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
UD1GNRL4,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
B2YZJ212,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
94DGJSLN,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
IRTO8ZJW,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
OAMIMSUU,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
B26TNOGQ,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
QN1UL4N3,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
FW2CVY2X,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
9R8AKL0D,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
R14YE68N,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
8RQCHZ5O,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
90KRHC6T,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
8NLGRTU5,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
QMRDG7WP,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
F0K8UDEG,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
NUEPXB8Z,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
FBDS7GIZ,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
URRD7VUB,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
11T4HX93,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
0QMDTHBS,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
GM5X0CSG,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
E0HMRMZ9,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
DYA87PL1,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
CGRMC7OE,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
0KSK9O00,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
76WK0KFZ,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
IMN2GUYV,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
9HFEMESD,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
00400B1S,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
PELBIQ95,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
HLE798LQ,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
NB67WD27,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
2RQOUJ9V,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
6KW4PU0S,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
Y533QVR5,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
PAUK1IU0,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
97WEHB4X,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
Z4JQEOMT,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
W2K1S9N3,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
U0U1RIMI,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
ZTFYF8PV,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
Q620I4AZ,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
L7PPTHLF,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
8U9CA21G,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
F14T88OP,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
JZ4QLP1W,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
HSGGBG9J,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
O7MBZPN4,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
XS7B6QT7,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
N6JMQG0E,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
TBNPWPNE,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
M4WW6I1S,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
GLQLEZJM,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
ZKJIVMSG,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
3TMNC3GW,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
P25KLAD2,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
NDJBDONI,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
94ZZLWOH,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
KKUHAY4O,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
4V17GRKW,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
EOJHYLXG,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
4XQ43RJW,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
MJK3UJ1B,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
44JDHBI8,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
ETJR6FUL,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
9CYYLZ11,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
RGW7PKJ6,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
BW0NOLCK,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
G7K3HJAT,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
NBE5EMSV,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
D00KRY2S,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
ZB3JRI67,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
4AUWVKUU,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
I43F0Z77,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
YYMKOAVY,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
0HR4TEU4,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
O8JCYJSV,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
FMRVHL9O,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
YMI68O7S,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
VUFZB941,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
EABYCHB3,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
6Z6DMG2V,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
BZ96Z7AI,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
QY7GTG6Y,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
VZ28EXFN,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
KOPIWJO5,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
465ZW6J2,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
BVRUBA3A,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
5JS1Z5BQ,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
5EUHU5AF,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
F11IGBLD,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
CC70D9SD,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
0BQTT5UF,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
M7UNLZEP,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
EG7S6ZOI,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
UND13JS5,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
HFVWQIMF,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
9YLUGU6I,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
SAUIIUTV,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
B5H6M7AP,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
COGXUYLL,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
ZVO432VF,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
1BB5LME9,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
7WXPAXAV,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
GSOR2INK,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
BTH2O9OF,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
HW367OVT,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
O6NIPA7N,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
MI3MV7PU,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
A8PVW8RI,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
S4V0T890,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
AP74NF6M,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
WJ7HDR4Q,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
F1NWH30L,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
7KQAH6UI,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
2NO97U9Z,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
BKI3OLP8,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
KTSP63I0,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
HKMMBDMW,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
52V1RWCZ,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
XS7L2AQE,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
M22PCEKY,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
IVTNXNYP,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
HOXD9TTL,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
H046CU4Z,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
JF4MEWPX,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
1HD5JJM3,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
NWPSEF2I,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
0E8D6TCQ,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
7MKYTX69,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
CLPDG9BG,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
32NDDT4L,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
1969NL80,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
IKR0NSUE,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
473F6L9F,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
KN4LCS4D,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
EL09RK8X,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
Y9EBNML6,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
9H2V1F1E,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
2872DC79,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
OYRF34VN,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
HP8IWA1E,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
M5ZYQFGR,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
0CECGPEJ,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
D6YEYMJC,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
RLDCYEJU,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
BIN9U8D9,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
8O98HGMW,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
SRYX0U85,Central,MG Advanced,3393.00,small,,open,unknown,0.668097,0.50,0.33404850,1133.4265605000,1
MON9ZE47,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
FJHKS2T2,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
HUG2KAHE,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
PGN9I1HU,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
647SQRGL,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
TAKHOTRW,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
TS9QPHNA,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
UEI0RABV,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
27ZK0L0F,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
K38J8D75,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
UIP7MXOR,Central,GTX Basic,550.00,small,,open,unknown,0.668097,0.50,0.33404850,183.7266750000,1
MNCY3CKD,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
E0S2ZL6X,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
XT9QCG8T,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
52WACRCG,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
0PXJYUT7,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
D45LXDPW,Central,GTX Plus Basic,1096.00,small,,open,unknown,0.668097,0.50,0.33404850,366.1171560000,1
DDHNCZMO,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
Z99W80UY,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
K8ITR8PA,Central,GTX Plus Pro,5482.00,medium,,open,unknown,0.707048,0.50,0.35352400,1938.0185680000,1
G4B3UCWQ,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
8O212QCV,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
X2REWR7J,Central,GTXPro,0.00,unknown,,open,unknown,0.631501,0.50,0.31575050,0.0000000000,1
RKP2DVSU,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
T3T4OE0A,Central,MG Special,55.00,small,,open,unknown,0.668097,0.50,0.33404850,18.3726675000,1
